x_n_train,n_holdout,prior_regime,method,mean_mse_betaX,median_mse_betaX,std_mse_betaX,mean_rmse_betaX,mean_r2_betaX,mean_rank_mse_betaX,mean_context_window_size,mean_context_windows,valid_count,relative_mse_improvement_pct,is_tabpfn_anchor
162,40,E,FixedRidgeLambda1,0.1363391755011078,0.1021672029332725,0.06084702664313894,0.36359885826631394,0.9739784628641184,1.0,,,3,,False
162,40,E,KNN,3.0198533517430355,3.0007323206427885,0.7351486818361623,1.7290689868895077,0.45477096362966457,9.0,,,3,,False
162,40,E,LightGBM,2.4688819781673197,2.5020017231239384,0.4918947008510851,1.5659504365987207,0.5494576220075973,6.666666666666667,,,3,,False
162,40,E,LinearRegression,0.13775612097126907,0.1027654686936843,0.06113718895549335,0.3655459147145403,0.9737174336949345,2.0,,,3,,False
162,40,E,MLP,1.0559908518134582,0.9422795846042809,0.25776639895096254,1.0227600131688181,0.8089414954619049,4.0,,,3,,False
162,40,E,RandomForest,2.7277652231369056,2.6274669732889078,0.23727616461653805,1.650574598160438,0.4977790110734275,8.0,,,3,,False
162,40,E,Ridge,0.1363391755011078,0.1021672029332725,0.06084702664313894,0.36359885826631394,0.9739784628641184,1.0,,,3,,False
162,40,E,SVR,2.3616037993626,2.6978819893599573,0.7512041691339197,1.5221598110360877,0.5758251761395888,6.666666666666667,,,3,,False
162,40,E,XGBoost,3.056195702921108,3.1491385349217715,0.317687877263264,1.7465852452996096,0.4330881208764256,9.333333333333334,,,3,,False
162,40,F,AutoGluon,0.07822752017749095,0.0693552413328187,0.04403676588006894,0.2688800555151917,0.3305855600605386,3.3333333333333335,,,6,,False
162,40,F,CatBoost,0.1861863452395278,0.1613785258364827,0.05716656228439902,0.42758516667964974,0.22374904479431912,6.666666666666667,,,6,,False
162,40,F,DeepSetModel-MC,0.14298396324532905,0.1237421135467762,0.158435366480778,0.2774664849542477,-0.013469238160305666,5.166666666666667,200.0,5.0,6,,False
162,40,F,FixedRidgeLambda1,0.0459023312999724,0.048277013893858245,0.01446704671631237,0.21170321828294547,0.4340473452138965,1.8333333333333333,,,6,,False
162,40,F,KNN,0.20018838897016766,0.19627027881514741,0.024500846774387543,0.44674337639174744,0.12737341632272034,6.833333333333333,,,6,,False
162,40,F,LightGBM,0.3609784694175316,0.34713254150476425,0.08072238895315874,0.5979321284690038,-0.11074290550482967,9.5,,,6,,False
162,40,F,LinearRegression,0.04674856532417237,0.049498749898441496,0.014663878705589259,0.2136789152628906,0.4325449171167079,2.8333333333333335,,,6,,False
162,40,F,MLP,0.5738829029111647,0.5604647454297476,0.1950036511676836,0.7479191853421767,-0.2556678495836935,10.833333333333334,,,6,,False
162,40,F,RandomForest,0.1293874886758901,0.11375489206306486,0.06067691359520482,0.3513255891895231,0.31131747943536897,4.5,,,6,,False
162,40,F,Ridge,0.0459023312999724,0.048277013893858245,0.01446704671631237,0.21170321828294547,0.4340473452138965,1.8333333333333333,,,6,,False
162,40,F,SVR,0.1504897404923819,0.12942783925652057,0.04403619536193841,0.38470023852165286,0.23951632944840973,5.5,,,6,,False
162,40,F,XGBoost,0.3370478912591064,0.3103292978737022,0.12361295736877713,0.5730387930959621,-0.022038654078049853,9.0,,,6,,False
162,40,G,AutoGluon,2.2371606977608853,2.473064240318302,0.8562185705099181,1.475045037925886,0.08729356279890182,2.3333333333333335,,,3,,False
162,40,G,CatBoost,9.488223788493242,12.117076928214654,4.5916583761093515,3.0047694652712753,-2.910670790222872,6.666666666666667,,,3,,False
162,40,G,DeepSetModel-MC,2.6520945906684226,2.376416754016322,0.7501871999582733,1.618159123425596,-0.06691690801099057,3.3333333333333335,200.0,5.0,3,,False
162,40,G,FixedRidgeLambda1,4.979251882595527,6.17415991699899,2.440884784840805,2.17528017136403,-1.062900830664481,4.0,,,3,,False
162,40,G,KNN,28.55564972667511,15.84316990840234,29.01778169839738,4.892923148417909,-11.867416705922809,8.666666666666666,,,3,,False
162,40,G,LightGBM,20.841419688095062,23.134798772582997,4.207672410214367,4.548603874309815,-7.633144024425536,9.0,,,3,,False
162,40,G,LinearRegression,5.047192224590259,6.276494431965938,2.488929940041359,2.1892443234819545,-1.0904763335708594,5.0,,,3,,False
162,40,G,MLP,155.82424061210955,170.25696755824555,125.33879700404763,11.48961320683103,-65.4575639148314,11.0,,,3,,False
162,40,G,RandomForest,13.795629102424206,9.229677784651107,10.498721468999452,3.5461131875534755,-5.186621338830007,8.0,,,3,,False
162,40,G,Ridge,4.979251882595527,6.17415991699899,2.440884784840805,2.17528017136403,-1.062900830664481,4.0,,,3,,False
162,40,G,SVR,0.7986616265366778,0.6744617908289943,0.2979066591649232,0.8839357601134711,0.6805076875335804,1.0,,,3,,False
162,40,G,XGBoost,15.1925241826002,5.107721496311372,18.994750320604307,3.395399339083337,-4.424881155213357,7.0,,,3,,False
162,40,H,AutoGluon,0.37817339832486896,0.3430803416286995,0.16932613354969514,0.604761398085407,0.9571235164234165,3.0,,,3,,False
162,40,H,CatBoost,0.8021933432477096,0.8319831101941852,0.07880485263585085,0.8949126785918055,0.9087530846174537,5.333333333333333,,,3,,False
162,40,H,DeepSetModel-MC,9.067443658527557,8.712226842597635,1.0352219866275894,3.00802096929487,-0.029671344173923295,11.0,200.0,5.0,3,,False
162,40,H,FixedRidgeLambda1,0.0387133569373193,0.0329465801387218,0.011795801606518169,0.1953267965859645,0.9955465141108113,1.6666666666666667,,,3,,False
162,40,H,KNN,1.3726940584845888,1.378937149529644,0.076340266174815,1.1713169816435938,0.8433818127307474,8.0,,,3,,False
162,40,H,LightGBM,1.0870831403481491,1.163766652224234,0.36398133943020267,1.031991027777199,0.8788271782006243,6.0,,,3,,False
162,40,H,LinearRegression,0.0374941984087086,0.0325783398318292,0.01214850284819971,0.1920316588897122,0.9957154795942197,1.3333333333333333,,,3,,False
162,40,H,MLP,0.5562976171937019,0.6392664518905706,0.1551445532043996,0.7404860782214269,0.9348598722340355,4.0,,,3,,False
162,40,H,RandomForest,1.3455569925143556,1.150089946352841,0.36253108189008487,1.1533701430156593,0.8488309437471036,7.333333333333333,,,3,,False
162,40,H,Ridge,0.0387133569373193,0.0329465801387218,0.011795801606518169,0.1953267965859645,0.9955465141108113,1.6666666666666667,,,3,,False
162,40,H,SVR,1.6889911483179176,1.7906474955578031,0.3308809981945595,1.2952296544135622,0.8094406305243432,9.666666666666666,,,3,,False
162,40,H,XGBoost,1.6060620253389322,1.7290606635663217,0.2143554730676548,1.265339757159363,0.8159922014913051,8.666666666666666,,,3,,False
162,41,F,AutoGluon,0.08922865623733849,0.1136438593405543,0.04873943130658527,0.2889404755456812,0.0,3.6666666666666665,,,3,,False
162,41,F,CatBoost,0.23925034970348105,0.2007730761286585,0.09006495008382137,0.48371098029123355,0.0,8.333333333333334,,,3,,False
162,41,F,DeepSetModel-MC,0.0023017667184518187,0.0030084764914699,0.0019479729518359738,0.042143136199795796,0.0,1.0,200.0,5.0,3,,False
162,41,F,FixedRidgeLambda1,0.05255664259189433,0.0535640287009475,0.008136466425619042,0.22878440733421887,0.0,2.3333333333333335,,,3,,False
162,41,F,KNN,0.2085066306569646,0.195600277725489,0.04237260879380258,0.45510124421469217,0.0,7.0,,,3,,False
162,41,F,LightGBM,0.39165804672127186,0.292975247298366,0.20665015249620805,0.6124341763576909,0.0,9.666666666666666,,,3,,False
162,41,F,LinearRegression,0.0531704096541783,0.0541978762248148,0.008207147305027845,0.23011917409681173,0.0,3.3333333333333335,,,3,,False
162,41,F,MLP,0.8356603522854206,0.5622399744684601,0.5359339339847178,0.8854755519818842,0.0,11.0,,,3,,False
162,41,F,RandomForest,0.11201596418857336,0.1021586074027545,0.028590684482555154,0.332943353564331,0.0,4.666666666666667,,,3,,False
162,41,F,Ridge,0.05255664259189433,0.0535640287009475,0.008136466425619042,0.22878440733421887,0.0,2.3333333333333335,,,3,,False
162,41,F,SVR,0.14364112204236357,0.1583134931715714,0.031816915115728234,0.3773290954550568,0.0,6.0,,,3,,False
162,41,F,XGBoost,0.2807464211299407,0.26666038368993,0.028617031991987108,0.5294080041626795,0.0,9.0,,,3,,False
162,41,G,AutoGluon,22400.49113392996,2.650348393134112,77384.65527983727,46.522929152573106,-814.4330445977145,2.0,,,12,,False
162,41,G,CatBoost,27670.88102976426,11.046921338004633,91394.67513511777,59.49550374041856,-1011.365364763641,5.5,,,12,,False
162,41,G,DeepSetModel-MC,6655.596156189528,9.425999912576476,15521.647373161093,35.771315302877994,-253.82335632952723,6.083333333333333,200.0,5.0,12,,False
162,41,G,FixedRidgeLambda1,234974.16114792848,5.206934028985319,573091.6357031431,197.78384625720005,-8854.210781615255,4.083333333333333,,,12,,False
162,41,G,KNN,21.04666758471048,18.170857582781153,12.14398953952803,4.377797425449212,-1.5840372814702215,6.833333333333333,,,12,,False
162,41,G,LightGBM,414511.87706447794,21.016715154312358,1198978.7098199688,249.28033797243287,-15330.547795801505,9.0,,,12,,False
162,41,G,LinearRegression,238624.53040902378,5.320989110635093,581854.9799137049,199.32796712168206,-8992.119359175924,5.25,,,12,,False
162,41,G,MLP,86737.55129207412,93.56618151634241,233236.36217920625,122.5034859523938,-3236.7308887948916,10.333333333333334,,,12,,False
162,41,G,RandomForest,285333.7490772693,18.079739132426212,978843.5529535088,171.2667605343637,-10392.127723948626,7.166666666666667,,,12,,False
162,41,G,Ridge,234974.16114792848,5.206934028985319,573091.6357031431,197.78384625720005,-8854.210781615255,4.083333333333333,,,12,,False
162,41,G,SVR,5.3848320032670225,2.976309737683061,5.984438944539846,2.016458425963007,0.6389908737591775,1.8333333333333333,,,12,,False
162,41,G,XGBoost,2840939.7449088003,21.04493428820404,9841208.828576848,490.97400213736637,-103367.98805770556,7.916666666666667,,,12,,False
162,41,H,AutoGluon,0.6540693851521074,0.6606813030322267,0.35310388216327276,0.779551740450339,0.9515519585804891,3.5,,,6,,False
162,41,H,CatBoost,1.6577237102874276,1.6526793539019922,0.5312338381688096,1.2732034039157794,0.8683016016594464,5.333333333333333,,,6,,False
162,41,H,DeepSetModel-MC,13.316464963585174,13.778058643156308,5.040210926968676,3.5896721684845385,-0.019409155127127684,11.0,200.0,5.0,6,,False
162,41,H,FixedRidgeLambda1,0.08445983547784995,0.0931319771992086,0.03133390209691771,0.2858960948873755,0.9927400073935727,1.5,,,6,,False
162,41,H,KNN,3.086244525610466,2.7868373524513297,1.444802202139122,1.7191515642647683,0.7605897011413866,9.0,,,6,,False
162,41,H,LightGBM,2.1053477732939077,1.5987904049926378,0.9951746425272047,1.4201169014151223,0.8369853065841935,6.166666666666667,,,6,,False
162,41,H,LinearRegression,0.08972059530659902,0.10174079213710875,0.03514605687330556,0.2939332778136043,0.9924193374846695,1.5,,,6,,False
162,41,H,MLP,0.8031666509150948,0.7653489745555015,0.3521109978271099,0.8780880353314361,0.9269211400048812,3.6666666666666665,,,6,,False
162,41,H,RandomForest,2.539666876665595,2.17177178722907,0.8831520853729774,1.5754024036148364,0.7945260762536338,7.666666666666667,,,6,,False
162,41,H,Ridge,0.08445983547784995,0.0931319771992086,0.03133390209691771,0.2858960948873755,0.9927400073935727,1.5,,,6,,False
162,41,H,SVR,3.2924720464914947,2.5633422249861746,2.5077309929949467,1.7051158145256602,0.7727680614320361,7.666666666666667,,,6,,False
162,41,H,XGBoost,3.087948916736677,3.046607383665209,0.8325411656953509,1.7437323059322452,0.7474636546478123,9.0,,,6,,False
163,40,A,AutoGluon,0.3485422191605143,0.24569248848822095,0.19319325747802502,0.5746303810565884,0.9342056479654498,3.1666666666666665,,,6,,False
163,40,A,CatBoost,1.338681021616981,1.2318130618916396,0.5881382825234799,1.1331455785980575,0.753532934452076,5.5,,,6,,False
163,40,A,DeepSetModel-MC,5.636093944316866,4.901355860376352,2.33629926883598,2.3328967326880092,-0.04330621382970748,11.0,200.0,5.0,6,,False
163,40,A,FixedRidgeLambda1,0.16968570064937752,0.18002739872847356,0.051364814445604694,0.4076986548754518,0.9622317989474495,1.1666666666666667,,,6,,False
163,40,A,KNN,2.490630447666366,2.2488007407421797,1.0361630448942707,1.5497735314464862,0.5386982967410914,9.5,,,6,,False
163,40,A,LightGBM,1.353063877503688,1.3245878300174407,0.4547631558674027,1.149592014526764,0.7426293987937901,5.666666666666667,,,6,,False
163,40,A,LinearRegression,0.17109259910681848,0.18136539196260884,0.05127628957204377,0.4094947667294035,0.9618366866313287,1.8333333333333333,,,6,,False
163,40,A,MLP,0.6905730170898549,0.6960353524236778,0.13269999881160208,0.8278560277046513,0.8530962102340869,4.333333333333333,,,6,,False
163,40,A,RandomForest,2.2780375940937634,2.3010567513699574,1.0042793475606144,1.4765586636162376,0.5787830812957977,8.666666666666666,,,6,,False
163,40,A,Ridge,0.16968570064937752,0.18002739872847356,0.051364814445604694,0.4076986548754518,0.9622317989474495,1.1666666666666667,,,6,,False
163,40,A,SVR,1.5368502184899013,1.3132670384499558,0.7242416790763866,1.211816982782658,0.7205756460782293,6.5,,,6,,False
163,40,A,XGBoost,2.246009465753345,2.1599562942400796,0.7719503477390207,1.47951068848559,0.5643076292881248,8.666666666666666,,,6,,False
163,40,C,AutoGluon,0.5083253232102823,0.5221549737939318,0.0925859393012091,0.7109372180694083,0.7836990827308483,3.3333333333333335,,,3,,False
163,40,C,CatBoost,1.0768593974745004,1.1148994554247458,0.20274516742702361,1.0345379271739676,0.540396001098911,5.0,,,3,,False
163,40,C,DeepSetModel-MC,2.4313874729803135,2.324963075121233,0.3305522002727329,1.5569466142679234,-0.0364856829726772,8.333333333333334,200.0,5.0,3,,False
163,40,C,FixedRidgeLambda1,0.2723986479956337,0.29200075096176,0.08680658389604967,0.5171080403071119,0.8842729800909402,2.0,,,3,,False
163,40,C,KNN,2.1732646811373244,2.176764568558622,0.8941799634468361,1.4521639815966079,0.060586936482379485,7.0,,,3,,False
163,40,C,LightGBM,2.109200471069053,2.075138002548811,0.15828555158562269,1.4516337796484053,0.09677635805308706,7.333333333333333,,,3,,False
163,40,C,LinearRegression,0.26872236970447244,0.289666977640576,0.08584552902134303,0.5135643607558801,0.8858081634830629,1.0,,,3,,False
163,40,C,MLP,11.214915331409289,13.358882284664396,4.903737402909379,3.2846578286900248,-3.798833871360206,10.333333333333334,,,3,,False
163,40,C,RandomForest,4.607349796214563,5.797728937000827,3.3147431070703504,2.0041559125368105,-0.9367201167502555,8.0,,,3,,False
163,40,C,Ridge,0.2723986479956337,0.29200075096176,0.08680658389604967,0.5171080403071119,0.8842729800909402,2.0,,,3,,False
163,40,C,SVR,0.6309058823744039,0.651807146451033,0.11088212154979432,0.7921810980130942,0.7285931346204589,3.6666666666666665,,,3,,False
163,40,C,XGBoost,14.845294252123118,15.23234824150992,13.343392891459315,3.4463975289251536,-5.122604969141034,10.0,,,3,,False
163,41,E,AutoGluon,0.25881310291054405,0.2666062844677005,0.12404349641078466,0.49290264668085293,0.90690153727528,3.0,,,9,,False
163,41,E,CatBoost,1.271963224682116,0.4885422107113713,1.2378364267104445,1.0079570660158472,0.7336014490457805,5.444444444444445,,,9,,False
163,41,E,DeepSetModel-MC,4.76184979444909,2.567567125206774,4.22741781335715,1.982509488269169,-0.010723222337654055,10.88888888888889,200.0,5.0,9,,False
163,41,E,FixedRidgeLambda1,0.035305455608892436,0.0321702864431364,0.01316809615299909,0.18532331731001184,0.9842300543622956,1.4444444444444444,,,9,,False
163,41,E,KNN,2.321282221797161,1.3123527836135398,2.322512064421116,1.356139171803325,0.533192766662383,8.666666666666666,,,9,,False
163,41,E,LightGBM,1.4600050710887953,0.9377453435842018,1.282406583784604,1.112167636352921,0.6477247477234871,6.888888888888889,,,9,,False
163,41,E,LinearRegression,0.035811035427665665,0.0327642802686704,0.012829970514609263,0.18669985503728193,0.9842163360743259,1.5555555555555556,,,9,,False
163,41,E,MLP,0.8381444810030065,0.8048467050519568,0.3487471022227293,0.8986112959782138,0.5877683813015575,7.0,,,9,,False
163,41,E,RandomForest,1.6231497219959017,0.6686495535650682,1.6516205262114059,1.1190937017396052,0.6957246299940455,6.222222222222222,,,9,,False
163,41,E,Ridge,0.035305455608892436,0.0321702864431364,0.01316809615299909,0.18532331731001184,0.9842300543622956,1.4444444444444444,,,9,,False
163,41,E,SVR,1.7768563490222358,0.8871945029706102,1.818831339798414,1.1634233065021133,0.6649001724495033,6.777777777777778,,,9,,False
163,41,E,XGBoost,1.7993805092757245,0.9541796265010304,1.6099425419981046,1.2246362089774718,0.5949440001805473,8.11111111111111,,,9,,False
163,41,F,AutoGluon,0.13196414894769348,0.1294682575526367,0.07911699012607673,0.3458733994809646,0.4540638448480908,3.3333333333333335,,,9,,False
163,41,F,CatBoost,0.26359861327573597,0.2562376471799451,0.06495268486896089,0.5097478366880229,0.25497942790414907,6.555555555555555,,,9,,False
163,41,F,DeepSetModel-MC,0.3586016510098846,0.4115357463834042,0.2830331124849829,0.49969263000889946,-0.030206706861598955,6.333333333333333,200.0,5.0,9,,False
163,41,F,FixedRidgeLambda1,0.04361812654260489,0.0410204367385955,0.015835436786913598,0.2056557475904202,0.6072185570632399,2.111111111111111,,,9,,False
163,41,F,KNN,0.3567405681533116,0.3897099071171407,0.1703101496545337,0.5820124506991537,0.09444836855564492,7.888888888888889,,,9,,False
163,41,F,LightGBM,0.4078920739581453,0.3479802222888909,0.1436834308994368,0.6308609336118555,0.02831637222053618,8.555555555555555,,,9,,False
163,41,F,LinearRegression,0.0434282137459818,0.0408478581595631,0.015464423702748411,0.2053304647726312,0.6077094425880268,2.0,,,9,,False
163,41,F,MLP,0.7679908946368511,0.7267290642006753,0.13776818028227392,0.8732318138908103,-0.34813276694007045,11.0,,,9,,False
163,41,F,RandomForest,0.17644085141018656,0.1650097407042962,0.05583549342793572,0.41521415643569637,0.3933762338055206,4.222222222222222,,,9,,False
163,41,F,Ridge,0.04361812654260489,0.0410204367385955,0.015835436786913598,0.2056557475904202,0.6072185570632399,2.111111111111111,,,9,,False
163,41,F,SVR,0.22708793767726373,0.2267497096742532,0.09757863120009456,0.46571486022709585,0.29202052687272045,5.333333333333333,,,9,,False
163,41,F,XGBoost,0.4093889524717014,0.3482219295625514,0.1343651397716553,0.6324886597394395,0.030817619312601813,8.666666666666666,,,9,,False
163,41,G,AutoGluon,22.27366552025895,7.476539337391811,33.30289741680263,3.8120465862660566,-1.9563487163649778,2.888888888888889,,,9,,False
163,41,G,CatBoost,489.94151553712044,11.139938001313755,1417.4808729426254,10.742804487250067,-61.26580653648304,5.666666666666667,,,9,,False
163,41,G,DeepSetModel-MC,64.36521465405299,21.24415657356734,97.35394991356705,6.313266118908243,-6.960974893562168,5.444444444444445,200.0,5.0,9,,False
163,41,G,FixedRidgeLambda1,997.3366432769895,7.920174876887536,1987.5775775866953,16.82766665014216,-132.53225259980502,4.0,,,9,,False
163,41,G,KNN,16.635062972277115,18.081314191485912,8.832540307852037,3.9303743062499614,-1.2137629779642012,6.111111111111111,,,9,,False
163,41,G,LightGBM,1185.6520409733635,41.78610116937756,2360.9882760363753,20.4044406139958,-161.48717888566722,8.444444444444445,,,9,,False
163,41,G,LinearRegression,1011.6544243421793,8.019376408239241,2016.1968740092059,16.946174702736503,-134.4473425805979,5.0,,,9,,False
163,41,G,MLP,4146.445902133273,109.66581198125355,8382.074008167147,37.54598930605655,-568.6436479057306,10.222222222222221,,,9,,False
163,41,G,RandomForest,7767.288326672665,14.039152018931762,23178.654357449097,34.018119901026694,-983.8199043315867,6.777777777777778,,,9,,False
163,41,G,Ridge,997.3366432769895,7.920174876887536,1987.5775775866953,16.82766665014216,-132.53225259980502,4.0,,,9,,False
163,41,G,SVR,3.693914376623395,2.4758145084410965,2.729319301293797,1.8142701329218813,0.7030521852713849,2.5555555555555554,,,9,,False
163,41,G,XGBoost,22333.97336618333,30.30549096603394,66604.5961046379,57.87444859528622,-2828.8789864298838,8.88888888888889,,,9,,False
163,41,H,AutoGluon,0.41442031722265904,0.421214386709438,0.18356833465652142,0.6297023263680215,0.9618233658168595,3.3333333333333335,,,6,,False
163,41,H,CatBoost,1.661288400670223,1.6951522601025715,0.3297774280157311,1.283483168005643,0.8239357940637507,5.333333333333333,,,6,,False
163,41,H,DeepSetModel-MC,14.08029120456663,13.649234848834222,7.711718561331114,3.6249122835546377,-0.048820950708015766,11.0,200.0,5.0,6,,False
163,41,H,FixedRidgeLambda1,0.07080658985510387,0.058168969410081206,0.022673497366720627,0.26352986292733904,0.9920025526142614,1.8333333333333333,,,6,,False
163,41,H,KNN,3.0622347532730707,3.0760203266111863,0.34190871750119656,1.7476325480844712,0.6872622980673039,9.0,,,6,,False
163,41,H,LightGBM,1.9334730098772634,1.8863008753180086,0.32553189771749663,1.386399127652697,0.8147942032830858,5.833333333333333,,,6,,False
163,41,H,LinearRegression,0.06881039586525754,0.056196670336451454,0.022510569472914594,0.2596793744845025,0.9921986278956716,1.1666666666666667,,,6,,False
163,41,H,MLP,0.6868063977310501,0.6144148022267288,0.20599585513914387,0.8219515461141286,0.9284560719696774,3.6666666666666665,,,6,,False
163,41,H,RandomForest,2.665872434297448,2.6204378551602168,0.2287289263830803,1.6315123028477758,0.7253958912592954,7.666666666666667,,,6,,False
163,41,H,Ridge,0.07080658985510387,0.058168969410081206,0.022673497366720627,0.26352986292733904,0.9920025526142614,1.8333333333333333,,,6,,False
163,41,H,SVR,2.9230516274085914,2.5237134388535445,1.1993898645126848,1.6828531854439193,0.7518901404529658,8.0,,,6,,False
163,41,H,XGBoost,3.3167815086969057,3.268976733369657,0.7791633143758777,1.8112513630072276,0.6803329287339756,9.166666666666666,,,6,,False
164,40,A,AutoGluon,0.4005430192133446,0.3324396964770261,0.2564509120292793,0.60986432314558,0.971350647031882,2.888888888888889,,,9,,False
164,40,A,CatBoost,3.8215900640586793,2.1315955908578967,3.7387788005127818,1.7590726399414456,0.8026517832738995,5.555555555555555,,,9,,False
164,40,A,DeepSetModel-MC,17.222548342171027,10.369550915115225,12.182889473495937,3.9446227864964434,-0.04996613159604401,11.0,200.0,5.0,9,,False
164,40,A,FixedRidgeLambda1,0.08555287119263488,0.0564664269082038,0.06374480814765544,0.2753797758713905,0.9920621346035179,1.5555555555555556,,,9,,False
164,40,A,KNN,5.892646861163284,2.838619167835757,5.698094449214546,2.1869295660244634,0.695352910474525,8.666666666666666,,,9,,False
164,40,A,LightGBM,3.166500140634007,1.4744974040731225,2.9181331456978516,1.635254078240855,0.8275450577380662,5.333333333333333,,,9,,False
164,40,A,LinearRegression,0.09025265387571633,0.050596853493298,0.07235541678494141,0.2799243135535977,0.991505758997406,1.6666666666666667,,,9,,False
164,40,A,MLP,0.6919068075154495,0.7079087391807699,0.14098923202290337,0.828040227668765,0.9436400632683486,4.0,,,9,,False
164,40,A,RandomForest,6.04380298304216,3.1752557280711637,6.031108882538572,2.201428866595892,0.693378824864286,8.777777777777779,,,9,,False
164,40,A,Ridge,0.08555287119263488,0.0564664269082038,0.06374480814765544,0.2753797758713905,0.9920621346035179,1.5555555555555556,,,9,,False
164,40,A,SVR,5.1777563378717115,2.377252001600156,5.485798526241957,2.026523895948999,0.7422219889323856,7.333333333333333,,,9,,False
164,40,A,XGBoost,6.317757737801736,3.1513828117632148,6.274729475591447,2.2619229094762,0.674217007261126,9.222222222222221,,,9,,False
164,40,B,AutoGluon,0.20938775630366055,0.2441765943069814,0.06077686486629375,0.45399993131730865,0.9664802423314015,3.6666666666666665,,,3,,False
164,40,B,CatBoost,0.45263055335205565,0.3993614931134618,0.17844296380759325,0.6643896564591009,0.9308014650825797,5.333333333333333,,,3,,False
164,40,B,DeepSetModel-MC,6.744869700868336,6.655344829882114,1.4871365359730313,2.5865117654109366,-0.059454056650738406,11.0,200.0,5.0,3,,False
164,40,B,FixedRidgeLambda1,0.08797799293793081,0.081257959412905,0.03719416913473191,0.29220093528435703,0.9849605086234239,1.0,,,3,,False
164,40,B,KNN,1.6078151638967177,1.5900609731635964,0.5018759884968593,1.2574618851185153,0.7507265036708178,10.0,,,3,,False
164,40,B,LightGBM,0.8956788128303842,0.924629801655606,0.3292432670233459,0.9349761361379377,0.8600147037657045,7.333333333333333,,,3,,False
164,40,B,LinearRegression,0.0923170947742159,0.0851000491704546,0.0367100706077729,0.2998718719911456,0.9842727170414319,2.0,,,3,,False
164,40,B,MLP,0.9766270638084134,0.8311208678005821,0.28634161162542776,0.9815900764835708,0.8483073048175781,7.666666666666667,,,3,,False
164,40,B,RandomForest,0.24251162112703648,0.2204518928234369,0.12953174197905237,0.4804874954505494,0.9631778937990493,3.3333333333333335,,,3,,False
164,40,B,Ridge,0.08797799293793081,0.081257959412905,0.03719416913473191,0.29220093528435703,0.9849605086234239,1.0,,,3,,False
164,40,B,SVR,1.35558243529643,1.0276860604423534,0.6499532087725237,1.143740721763961,0.794769377651912,9.0,,,3,,False
164,40,B,XGBoost,0.4848228218075615,0.4181437338323898,0.20429833859567795,0.6864415086998493,0.9256766396805062,5.666666666666667,,,3,,False
164,40,C,AutoGluon,0.5381101290616036,0.415774896651689,0.3212137096683582,0.7064898327804202,0.9563685381266751,2.0,,,6,,False
164,40,C,CatBoost,2.614223472063135,2.494900908854888,1.787039401685232,1.5267609292932285,0.8061753611592044,5.333333333333333,,,6,,False
164,40,C,DeepSetModel-MC,12.67090499414081,12.427208365622718,6.318574032759035,3.461329112274955,-0.03216952008988736,11.0,200.0,5.0,6,,False
164,40,C,FixedRidgeLambda1,0.3799396421667902,0.3614684163283043,0.16035769336249633,0.6039622497289799,0.9579646561116718,1.8333333333333333,,,6,,False
164,40,C,KNN,5.092868687954335,5.247987795907354,2.7715497643659326,2.1780258598053566,0.5943259151611224,9.166666666666666,,,6,,False
164,40,C,LightGBM,3.086603329938843,2.9829372848118285,0.8601453252348962,1.7427275391314512,0.6998056675315111,7.0,,,6,,False
164,40,C,LinearRegression,0.3834369507596313,0.3602724272140757,0.1627340900481427,0.606698882520024,0.9575935564892323,2.1666666666666665,,,6,,False
164,40,C,MLP,2.444505134413011,2.474787409677945,0.8440056229411766,1.5448908954621612,0.7279330430909975,6.333333333333333,,,6,,False
164,40,C,RandomForest,3.413703706946061,3.390291323501617,2.175583789904506,1.7572431057790103,0.7413326532256058,6.666666666666667,,,6,,False
164,40,C,Ridge,0.3799396421667902,0.3614684163283043,0.16035769336249633,0.6039622497289799,0.9579646561116718,1.8333333333333333,,,6,,False
164,40,C,SVR,3.097997410634027,2.755728863443859,2.474740735713235,1.6185956932864884,0.7823744154887903,6.0,,,6,,False
164,40,C,XGBoost,4.408433824490009,4.172744683836961,2.6275812637886675,2.0147999903041547,0.6521672433517595,8.5,,,6,,False
164,40,D,AutoGluon,0.18250508483409292,0.1036454346571889,0.15044318954010247,0.4050133076170958,0.9550122848668794,3.0,,,3,,False
164,40,D,CatBoost,0.5669608402585341,0.5830972264516736,0.07436519609342075,0.7518604079691068,0.8630409024944289,4.666666666666667,,,3,,False
164,40,D,DeepSetModel-MC,4.429070060156153,4.217747996835281,1.1368832740374994,2.093152816022681,-0.05040105732044357,11.0,200.0,5.0,3,,False
164,40,D,FixedRidgeLambda1,0.030822763749181803,0.0289975440832531,0.005430164681041858,0.17512386128745075,0.9922591928770333,1.6666666666666667,,,3,,False
164,40,D,KNN,0.9035062619917591,0.9110802784613116,0.023318667143957663,0.9504763931696661,0.7776491981238062,7.333333333333333,,,3,,False
164,40,D,LightGBM,0.9373648736139089,0.928847638852002,0.24427824373761728,0.9626153741619362,0.7779878136158765,7.666666666666667,,,3,,False
164,40,D,LinearRegression,0.0308033920900869,0.028770508066846,0.004730811307091343,0.17517555862932466,0.9922741725621756,1.3333333333333333,,,3,,False
164,40,D,MLP,0.8817233380501476,0.9721041202164904,0.4376502125676773,0.9162513742087874,0.7936580488707241,7.333333333333333,,,3,,False
