suite_id,suite_family,dataset_id,dataset_seed,split_seed,prior_regime,method,logical_dataset_key,n_total,n_train,n_holdout,p_signal,p_noise,p_total,feature_noise_level,target_noise_scale,training_size_anchor,raw_features,signal_features,noise_features,processed_features,selected_features,feature_selector,feature_cap,d_phi,d_rho,pool,context_windows,context_window_size,test_chunk_size,mc_k,mse,rmse,mae,r2,mse_betaX,rmse_betaX,mae_betaX,r2_betaX,prediction_std,target_std,variance_ratio,mean_bias,slope_y_pred_vs_y_true,gate_mean,gate_std,latent_ridge_mse,neural_mse,hybrid_mse,mse_y_observed,rmse_y_observed,mae_y_observed,r2_y_observed,fit_time_s,predict_time_s,total_time_s,status,skip_reason,error_type,error_message,rank_mse_betaX,rank_rmse_betaX,rank_mae_betaX,rank_r2_betaX,rank_overall,ratio_mse_to_fixed_ridge,ratio_rmse_to_fixed_ridge,ratio_mse_to_autogluon,ratio_rmse_to_autogluon,ratio_mse_to_best_tree,ratio_rmse_to_best_tree,beats_fixed_ridge,beats_autogluon,beats_best_tree,is_best_mse,is_top3_mse,noise_feature_bucket,training_size_bucket,p_total_quartile,n_train_quartile
linear_all_v1,ood_primary,12,1385009697,0,G,Ridge,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,5.950559603166437,2.4393768882988205,1.986213951697856,0.4499270228109882,5.950559603166437,2.4393768882988205,1.986213951697856,0.4499270228109882,5.193968131331692,3.2890369281667566,1.5791759851801683,-0.4038766778500669,1.4794011906636428,,,,,,66.46195241967018,8.152420034546195,4.676550997219998,0.2562078395476476,0.0004665999999815,9.358099987366586e-05,0.0005601809998552,ok,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,,0.573469821478677,0.7572779024101237,False,False,True,False,True,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,0,G,RandomForest,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,11.866216941539513,3.4447375722309403,2.442649940393128,-0.0969195699728817,11.866216941539513,3.4447375722309403,2.442649940393128,-0.0969195699728817,4.474303270234555,3.2890369281667566,1.3603688155390952,-0.5899366185259838,0.8929276925106616,,,,,,79.02737412424054,8.889734198739609,5.408534661854091,0.115585095009207,0.3342483869996613,0.0071322559997497,0.341380642999411,ok,,,,5.0,5.0,5.0,5.0,5.0,1.9941346247880973,1.4121383164506576,,,1.1435760272816786,1.0693811421947175,False,False,False,False,False,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,0,G,XGBoost,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,13.454848761746897,3.668085162826361,2.495312055818084,-0.2437735624164949,13.454848761746897,3.668085162826361,2.495312055818084,-0.2437735624164949,4.37846565246582,3.2890369281667566,1.3312303109063264,-1.582210710410545,0.8799076590944255,,,,,,92.91668929363624,9.63933033429378,5.527042466077829,-0.0398536689894104,0.0798275409997586,0.0007850139995753,0.0806125549993339,ok,,,,6.0,6.0,6.0,6.0,6.0,2.2611064604053785,1.503697596062911,,,1.2966763181929557,1.1387169614056667,False,False,False,False,False,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,0,G,LightGBM,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,19.38228653921467,4.402531832845127,3.501981857284828,-0.7917091454193634,19.38228653921467,4.402531832845127,3.501981857284828,-0.7917091454193634,5.373370606584911,3.2890369281667566,1.6337215798850635,-0.4322296630944315,0.9473035136621282,,,,,,85.67728205665702,9.256202356077628,5.769856082945041,0.041164329326172,0.0172811070001444,0.00083314099993,0.0181142480000744,ok,,,,8.0,8.0,9.0,8.0,8.0,3.2572208047291697,1.8047772174784262,,,1.8679178334046695,1.3667179055696421,False,False,False,False,False,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,0,G,CatBoost,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,10.376412812487803,3.221243985246663,2.357124331924334,0.0407987367658456,10.376412812487803,3.221243985246663,2.357124331924334,0.0407987367658456,4.557008914706071,3.2890369281667566,1.3855146701700476,-0.2925672793863397,0.984181071599065,,,,,,76.0726771035603,8.721965208802446,5.237493022845867,0.1486518407258655,0.1111190020001231,0.0006299050000961,0.1117489070002193,ok,,,,4.0,4.0,4.0,4.0,4.0,1.7437709231525491,1.3205191869687276,,,1.0,1.0,False,False,False,False,False,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,0,G,KNN,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,31.02426135902357,5.569942671071541,3.49042548829247,-1.8678996512810475,31.02426135902357,5.569942671071541,3.49042548829247,-1.8678996512810475,6.400264459810336,3.2890369281667566,1.9459387655394047,0.1432040424760123,0.9603368714953252,,,,,,102.58036509614249,10.128196537199626,6.611810188670011,-0.1480022568862948,0.0003704569999172,0.0005013629997847,0.0008718199997019,ok,,,,9.0,9.0,8.0,9.0,9.0,5.21367122220149,2.283346496307884,,,2.9898831050444037,1.7291278451995398,False,False,False,False,False,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,0,G,SVR,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,2.9455141166509176,1.716250015775941,1.392321618792275,0.7277150675650305,2.9455141166509176,1.716250015775941,1.392321618792275,0.7277150675650305,1.8666536366779436,3.2890369281667566,0.5675380597561058,-0.1073410410981974,0.5254398129830156,,,,,,77.80760470659659,8.820861902705234,4.891814108028711,0.1292358364841834,0.0016782009997768,0.0004819060000045,0.0021601069997814,ok,,,,1.0,1.0,1.0,1.0,1.0,0.49499783433536876,0.7035608249009953,,,0.2838663196886356,0.532791065698962,True,False,True,True,True,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,0,G,MLP,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,120.76150883066684,10.98915414536837,6.795878446019525,-10.163259780974936,120.76150883066684,10.98915414536837,6.795878446019525,-10.163259780974936,12.090903322108192,3.2890369281667566,3.6761227028385535,-0.3767489503698341,1.681869667649895,,,,,,198.11521810839656,14.075340781252743,9.221305485578505,-1.2171564441089373,5.873196086999997,0.0063014020001901,5.879497489000187,ok,,,,10.0,10.0,10.0,10.0,10.0,20.294143220816864,4.504902132212959,,,11.63807868990455,3.4114628372451237,False,False,False,False,False,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,1,G,FixedRidgeLambda1,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,8.063334922982579,2.83960119083342,2.2290794708913566,0.0029696328054111,8.063334922982579,2.83960119083342,2.2290794708913566,0.0029696328054111,4.903290399052157,2.8438268911750257,1.7241873667725929,0.6655370290602247,1.5152805637926503,,,,,,21.021396839000232,4.58490968711492,3.383784114022686,0.3830252089546955,0.0005743120000261,6.868699983897386e-05,0.000642998999865,ok,,,,3.0,3.0,3.0,3.0,3.0,1.0,1.0,,,1.8456796925090464,1.3585579459519002,False,False,False,False,True,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,1,G,LinearRegression,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,8.231533979467947,2.8690650009137038,2.253871956222765,-0.0178281597520335,8.231533979467947,2.8690650009137038,2.253871956222765,-0.0178281597520335,4.937512011902048,2.8438268911750257,1.736221015148339,0.6655110351977608,1.5257001972801856,,,,,,21.09531560385011,4.5929637059147455,3.3968168326271484,0.3808557044804271,0.0004290019996915,6.370799974320107e-05,0.0004927099994347,ok,,,,4.0,4.0,4.0,4.0,4.0,1.0208597383206741,1.010376038077247,,,1.8841800879185673,1.3726543949292436,False,False,False,False,False,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,1,G,Ridge,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,8.063334922982579,2.83960119083342,2.2290794708913566,0.0029696328054111,8.063334922982579,2.83960119083342,2.2290794708913566,0.0029696328054111,4.903290399052157,2.8438268911750257,1.7241873667725929,0.6655370290602247,1.5152805637926503,,,,,,21.021396839000232,4.58490968711492,3.383784114022686,0.3830252089546955,0.0004498260000218,6.321800037767389e-05,0.0005130440003995,ok,,,,3.0,3.0,3.0,3.0,3.0,1.0,1.0,,,1.8456796925090464,1.3585579459519002,False,False,False,False,True,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,1,G,RandomForest,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,20.090445578780752,4.482236671437682,2.462207306623522,-1.4841811141221224,20.090445578780752,4.482236671437682,2.462207306623522,-1.4841811141221224,4.611155140098518,2.8438268911750257,1.621461262078881,-0.4258420725902268,0.5836891803814214,,,,,,51.42163442051752,7.170887979916959,4.337984543006038,-0.509217127424521,0.3458023529997263,0.0072095770001396,0.3530119299998659,ok,,,,7.0,7.0,5.0,7.0,7.0,2.491580192398782,1.578474007514467,,,4.598658963368215,2.1444484053873185,False,False,False,False,False,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,1,G,XGBoost,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,38.57423161174032,6.210815696165868,3.0020828704681444,-3.769698973867822,38.57423161174032,6.210815696165868,3.0020828704681444,-3.769698973867822,7.172172546386719,2.8438268911750257,2.522014461795629,-0.3557834296831033,1.3032543644028685,,,,,,67.15691800469553,8.19493245882451,4.739445370364682,-0.9710453006777572,0.0812281739999889,0.0008193550002033,0.0820475290001923,ok,,,,9.0,9.0,7.0,9.0,9.0,4.783905416330139,2.1872140764749433,,,8.829557077804573,2.971457063092881,False,False,False,False,False,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,1,G,LightGBM,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,26.306226445061444,5.128959586998268,4.019694991793315,-2.252761650426645,26.306226445061444,5.128959586998268,4.019694991793315,-2.252761650426645,5.684137688808043,2.8438268911750257,1.998763604932171,-0.142366329697842,0.8724002274590675,,,,,,35.6592000549751,5.971532471231744,4.738020601138533,-0.0465920828792709,0.0179018240000914,0.0008406299998569,0.0187424539999483,ok,,,,8.0,8.0,9.0,8.0,8.0,3.262449928761105,1.806225326132126,,,6.021437581341957,2.453861768996362,False,False,False,False,False,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,1,G,CatBoost,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,4.368761793126278,2.090158317718129,1.4946883902514077,0.4598031439359827,4.368761793126278,2.090158317718129,1.4946883902514077,0.4598031439359827,3.306092073344417,2.8438268911750257,1.1625503941902702,0.3467111411858241,0.913095171708006,,,,,,26.39486010205248,5.137592831477839,3.306541422460912,0.2253148817436825,0.1188394670002708,0.0006397520000973,0.1194792190003681,ok,,,,2.0,2.0,2.0,2.0,2.0,0.541805820402447,0.7360746024707326,,,1.0,1.0,True,False,False,False,True,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,1,G,KNN,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,16.616634486338196,4.076350633389895,2.587417441956591,-1.0546448016478895,16.616634486338196,4.076350633389895,2.587417441956591,-1.0546448016478895,4.873011316724811,2.8438268911750257,1.7135400652714683,0.3300370758194067,0.947521625539081,,,,,,26.29308386306077,5.127678213681195,3.492772661202012,0.228301998835197,0.0003940260003219,0.0005017290000068,0.0008957550003287,ok,,,,6.0,6.0,6.0,6.0,6.0,2.060764515557516,1.43553631634923,,,3.8035112174077508,1.950259269278767,False,False,False,False,False,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,1,G,SVR,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,2.444316139743447,1.5634308874214575,1.2179690823605402,0.6977606112575296,2.444316139743447,1.5634308874214575,1.2179690823605402,0.6977606112575296,1.5514306315368924,2.8438268911750257,0.5455432735203741,-0.1775483389875124,0.4996379703122153,,,,,,25.59107554407439,5.058762254156089,3.2033814175380564,0.2489058359272751,0.001778657000159,0.0004888920002485,0.0022675490004075,ok,,,,1.0,1.0,1.0,1.0,1.0,0.3031396020493354,0.5505811493770335,,,0.5594986074977321,0.747996395377499,True,False,True,True,True,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,1,G,MLP,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,138.75704271334948,11.779517932129034,6.603044054985248,-16.157291191391206,138.75704271334948,11.779517932129034,6.603044054985248,-16.157291191391206,12.72976028695613,2.8438268911750257,4.476278189245334,-0.2089797069696528,1.9425876687845096,,,,,,127.55653189399068,11.294092787558933,7.496535851418418,-2.7437647561912217,5.094062006000058,0.0239339630002177,5.117995969000276,ok,,,,10.0,10.0,10.0,10.0,10.0,17.208393802154518,4.14830010994317,,,31.761182981335132,5.635706076556435,False,False,False,False,False,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,2,G,FixedRidgeLambda1,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,9.88021597816016,3.1432810848157,2.489726567653232,0.0247739886759528,9.88021597816016,3.1432810848157,2.489726567653232,0.0247739886759528,5.514073806425368,3.1829556029020267,1.7323753436579412,0.4822071663310465,1.524424780112054,,,,,,38.30960856330278,6.189475629106457,3.791401407242935,0.0131174410369329,0.0005514490003406,7.004200006122119e-05,0.0006214910004018,ok,,,,2.0,2.0,3.0,2.0,2.0,1.0,1.0,,,0.6922976372211757,0.8320442519609013,False,False,True,False,True,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,2,G,LinearRegression,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,10.106765114859083,3.1791138883121324,2.5175606837836955,0.0024124723447134,10.106765114859083,3.1791138883121324,2.5175606837836955,0.0024124723447134,5.554254366752638,3.1829556029020267,1.7449990071142067,0.4767805636512549,1.5349357912404906,,,,,,38.5475248545898,6.208665303798377,3.811618082941242,0.0069885494306312,0.0004399829999783,6.376200008162414e-05,0.00050374500006,ok,,,,3.0,3.0,4.0,3.0,3.0,1.0229295733210388,1.0113998088397282,,,0.7081717266538206,0.8415293973794502,False,False,True,False,True,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,2,G,Ridge,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,9.88021597816016,3.1432810848157,2.489726567653232,0.0247739886759528,9.88021597816016,3.1432810848157,2.489726567653232,0.0247739886759528,5.514073806425368,3.1829556029020267,1.7323753436579412,0.4822071663310465,1.524424780112054,,,,,,38.30960856330278,6.189475629106457,3.791401407242935,0.0131174410369329,0.0004553180001494,7.012500009295763e-05,0.0005254430002423,ok,,,,2.0,2.0,3.0,2.0,2.0,1.0,1.0,,,0.6922976372211757,0.8320442519609013,False,False,True,False,True,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,2,G,RandomForest,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,21.873096039924054,4.676868187144476,3.0775631555749308,-1.1589823798867132,21.873096039924054,4.676868187144476,3.0775631555749308,-1.1589823798867132,6.245498478246537,3.1829556029020267,1.962169523367611,-0.0038740621500954,1.3455641699724117,,,,,,50.97612868727246,7.139756906735163,4.716436287441806,-0.3131810585273415,0.3363187850000031,0.0071672899998702,0.3434860749998734,ok,,,,5.0,5.0,5.0,5.0,5.0,2.2138277228224257,1.4878937202711844,,,1.532627701724701,1.23799341748036,False,False,False,False,False,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,2,G,XGBoost,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,96.19554593208188,9.807932806258508,4.976502209577039,-8.494974479692765,96.19554593208188,9.807932806258508,4.976502209577039,-8.494974479692765,10.948869705200195,3.1829556029020267,3.439843677121251,-0.683932696505588,1.6918599430905663,,,,,,123.939780095604,11.13282444376107,6.695445619986139,-2.1927762231231847,0.0771749730001829,0.0008919389997572,0.0780669119999402,ok,,,,9.0,9.0,9.0,9.0,9.0,9.73617845447088,3.120284995712872,,,6.740333339593907,2.5962151951627406,False,False,False,False,False,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,2,G,LightGBM,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,59.45632911177836,7.710793027424505,4.754472482061579,-4.868632711655236,59.45632911177836,7.710793027424505,4.754472482061579,-4.868632711655236,8.79849346077454,3.1829556029020267,2.764252650194871,2.663134049275546,1.7362516425480974,,,,,,79.65147895941888,8.924767725796503,5.854921222048452,-1.0518783231829318,0.0246330919999309,0.0008022520000849,0.0254353440000159,ok,,,,8.0,8.0,8.0,8.0,8.0,6.0177155280010375,2.4531032444642515,,,4.166050241504298,2.041090454023118,False,False,False,False,False,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,2,G,CatBoost,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,14.271630360921806,3.777781142538806,2.469483405568025,-0.4086802538262624,14.271630360921806,3.777781142538806,2.469483405568025,-0.4086802538262624,5.125456726662748,3.1829556029020267,1.6102821924344988,0.568256903084084,1.1081009385172609,,,,,,44.99278633786836,6.707666236320078,4.245745689514037,-0.1590459360247238,0.1541085180001573,0.0006272600003285,0.1547357780004858,ok,,,,4.0,4.0,2.0,4.0,4.0,1.4444654238802774,1.2018591530958513,,,1.0,1.0,False,False,False,False,False,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,2,G,KNN,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,35.51197909677992,5.95919282258763,3.9059209376978496,-2.505207356329942,35.51197909677992,5.95919282258763,3.9059209376978496,-2.505207356329942,6.5995991619965775,3.1829556029020267,2.0734185409244983,0.5225497261644435,0.9104046406135582,,,,,,78.70196075830677,8.871412557101984,5.646228513722195,-1.0274180640668114,0.0003808169999501,0.0005181200003789,0.0008989370003291,ok,,,,7.0,7.0,6.0,7.0,7.0,3.5942512972669616,1.8958510746540618,,,2.488291680677063,1.5774319892398097,False,False,False,False,False,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,2,G,SVR,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,3.574424617855761,1.8906148782488092,1.4381148989080128,0.6471866737978864,3.574424617855761,1.8906148782488092,1.4381148989080128,0.6471866737978864,1.4961254008728857,3.1829556029020267,0.470042811627284,0.2701676933110836,0.4376657243927006,,,,,,31.88355653162803,5.64655262364817,3.1538445582980543,0.1786570774592126,0.0017541029997119,0.0004739400001199,0.0022280429998318,ok,,,,1.0,1.0,1.0,1.0,1.0,0.36177595973173965,0.6014781456809046,,,0.2504566421257065,0.5004564337938983,True,False,True,True,True,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,12,1385009697,2,G,MLP,linear_all_v1:G:0012,203,162,41,13,0,13,0,1.0,False,13.0,,,13.0,,,,,,,,,,,110.07679549287802,10.491748924410937,7.927286809078369,-9.865122224569264,110.07679549287802,10.491748924410937,7.927286809078369,-9.865122224569264,11.84359348325705,3.1829556029020267,3.7209420930844206,0.2342820760098175,1.9928527803138,,,,,,146.36920007901998,12.098313935380416,8.836852274554177,-2.770573914600891,4.533195069999692,0.0005388909999055,4.533733960999598,ok,,,,10.0,10.0,10.0,10.0,10.0,11.141132515341624,3.3378335062344893,,,7.71297971633902,2.7772251828649077,False,False,False,False,False,0,small(100-500),Q4,Q3
linear_all_v1,ood_primary,22,79769537,0,G,FixedRidgeLambda1,linear_all_v1:G:0022,175,140,35,9,0,9,0,1.0,False,9.0,,,9.0,,,,,,,,,,,49.60137663569321,7.042824478552139,5.936692758403036,-6.175684456698014,49.60137663569321,7.042824478552139,5.936692758403036,-6.175684456698014,6.703458296656703,2.6291489960199974,2.5496684694569955,-2.191038641129881,0.5098103659113876,,,,,,59.01055759131548,7.681832957785237,6.127812535067279,-2.539212743193643,0.0007257870001922,9.038799998961622e-05,0.0008161750001818,ok,,,,4.0,4.0,6.0,4.0,4.0,1.0,1.0,,,7.761741437269206,2.7859902076764747,False,False,False,False,False,0,small(100-500),Q2,Q1
linear_all_v1,ood_primary,22,79769537,0,G,LinearRegression,linear_all_v1:G:0022,175,140,35,9,0,9,0,1.0,False,9.0,,,9.0,,,,,,,,,,,50.18992018750249,7.084484468717712,5.969614469821299,-6.260827311660001,50.18992018750249,7.084484468717712,5.969614469821299,-6.260827311660001,6.751603859340933,2.6291489960199974,2.567980692445161,-2.1870214373260577,0.5128245346291754,,,,,,59.62979054834068,7.722032798968201,6.158562012283012,-2.576351812234259,0.0004229380001561,6.487500013463432e-05,0.0004878130002907,ok,,,,5.0,5.0,7.0,5.0,5.0,1.0118654680923869,1.0059152390198625,,,7.853838132634481,2.802470005661877,False,False,False,False,False,0,small(100-500),Q2,Q1
linear_all_v1,ood_primary,22,79769537,0,G,Ridge,linear_all_v1:G:0022,175,140,35,9,0,9,0,1.0,False,9.0,,,9.0,,,,,,,,,,,49.60137663569321,7.042824478552139,5.936692758403036,-6.175684456698014,49.60137663569321,7.042824478552139,5.936692758403036,-6.175684456698014,6.703458296656703,2.6291489960199974,2.5496684694569955,-2.191038641129881,0.5098103659113876,,,,,,59.01055759131548,7.681832957785237,6.127812535067279,-2.539212743193643,0.0004351830002633,6.359300004987745e-05,0.0004987760003132,ok,,,,4.0,4.0,6.0,4.0,4.0,1.0,1.0,,,7.761741437269206,2.7859902076764747,False,False,False,False,False,0,small(100-500),Q2,Q1
linear_all_v1,ood_primary,22,79769537,0,G,RandomForest,linear_all_v1:G:0022,175,140,35,9,0,9,0,1.0,False,9.0,,,9.0,,,,,,,,,,,8.386568302223585,2.895957234184163,2.1432627983197463,-0.2132600321418678,8.386568302223585,2.895957234184163,2.1432627983197463,-0.2132600321418678,2.984199960647832,2.6291489960199974,1.1350440637504038,-1.582730584694393,0.718730579368344,,,,,,14.055760190314736,3.749101251008665,2.8820974926278926,0.1569927888944919,0.2303245789998982,0.0069051440000293,0.2372297229999276,ok,,,,3.0,3.0,3.0,3.0,3.0,0.16907934559599705,0.41119258942251996,,,1.312350162898811,1.1455785276002737,True,False,False,False,True,0,small(100-500),Q2,Q1
linear_all_v1,ood_primary,22,79769537,0,G,XGBoost,linear_all_v1:G:0022,175,140,35,9,0,9,0,1.0,False,9.0,,,9.0,,,,,,,,,,,51.76178239954378,7.194566171739877,4.440977880341741,-6.488223968931387,51.76178239954378,7.194566171739877,4.440977880341741,-6.488223968931387,6.8528571128845215,2.6291489960199974,2.60649248987348,-3.3476736550132187,0.9634255783768448,,,,,,63.85203929769087,7.990747105101679,5.407546499767239,-2.8295850841874937,0.0588417240001035,0.0007853399997657,0.0596270639998692,ok,,,,6.0,6.0,4.0,6.0,6.0,1.0435553589513873,1.0215455736047157,,,8.099806871657323,2.846015964757985,False,False,False,False,False,0,small(100-500),Q2,Q1
linear_all_v1,ood_primary,22,79769537,0,G,LightGBM,linear_all_v1:G:0022,175,140,35,9,0,9,0,1.0,False,9.0,,,9.0,,,,,,,,,,,82.5307534135118,9.084643824251549,6.589159057814972,-10.939480003116584,82.5307534135118,9.084643824251549,6.589159057814972,-10.939480003116584,8.333417229699837,2.6291489960199974,3.169625320708318,-1.6441941329517482,-0.2509330790967164,,,,,,97.98196302041296,9.898583889648709,7.501452606951081,-4.876558810486634,0.0136312390000057,0.0007661530003133,0.014397392000319,ok,,,,7.0,7.0,8.0,7.0,7.0,1.6638802995262552,1.2899148419668078,,,12.914608667488833,3.5936901184560743,False,False,False,False,False,0,small(100-500),Q2,Q1
linear_all_v1,ood_primary,22,79769537,0,G,CatBoost,linear_all_v1:G:0022,175,140,35,9,0,9,0,1.0,False,9.0,,,9.0,,,,,,,,,,,6.390495874743327,2.5279430125584965,1.757206834152813,0.0755058623516043,6.390495874743327,2.5279430125584965,1.757206834152813,0.0755058623516043,2.7278275523365387,2.6291489960199974,1.0375325082244942,-0.7590260197857144,0.6176626082935208,,,,,,13.92656431320886,3.731831227857024,2.705362616973064,0.1647414310576105,0.0890279390000614,0.0005888569999115,0.0896167959999729,ok,,,,2.0,2.0,2.0,2.0,2.0,0.12883706679513243,0.35893880647699883,,,1.0,1.0,True,False,False,False,True,0,small(100-500),Q2,Q1
linear_all_v1,ood_primary,22,79769537,0,G,KNN,linear_all_v1:G:0022,175,140,35,9,0,9,0,1.0,False,9.0,,,9.0,,,,,,,,,,,216.6445438568353,14.718849950211304,4.588969119238272,-30.341325411183284,216.6445438568353,14.718849950211304,4.588969119238272,-30.341325411183284,14.589536820450618,2.6291489960199974,5.549147972418544,-3.368845667200691,1.046780798104953,,,,,,222.37477088920997,14.91223561003547,5.392297494274625,-12.337132455967255,0.0003482110000732,0.0004439350000211,0.0007921460000943,ok,,,,9.0,9.0,5.0,9.0,9.0,4.3677123207289705,2.089907251704958,,,33.9010537058733,5.822461138202066,False,False,False,False,False,0,small(100-500),Q2,Q1
linear_all_v1,ood_primary,22,79769537,0,G,SVR,linear_all_v1:G:0022,175,140,35,9,0,9,0,1.0,False,9.0,,,9.0,,,,,,,,,,,2.1154944919756624,1.4544739571321526,1.0421165018004503,0.6939576686390516,2.1154944919756624,1.4544739571321526,1.0421165018004503,0.6939576686390516,1.3884662277424518,2.6291489960199974,0.5281048087591499,-0.1538373167508604,0.4881380181646112,,,,,,10.319268891022562,3.2123618866844006,2.30307468249236,0.3810923087274183,0.0014524809998874,0.0003828610001619,0.0018353420000494,ok,,,,1.0,1.0,1.0,1.0,1.0,0.04264991489073612,0.2065185582235556,,,0.3310376117034315,0.5753586809142899,True,False,True,True,True,0,small(100-500),Q2,Q1
linear_all_v1,ood_primary,22,79769537,0,G,MLP,linear_all_v1:G:0022,175,140,35,9,0,9,0,1.0,False,9.0,,,9.0,,,,,,,,,,,832.4687704361733,28.85253490486015,11.882034886141687,-119.43079490674448,832.4687704361733,28.85253490486015,11.882034886141687,-119.43079490674448,29.369333320805364,2.6291489960199974,11.170661444164873,-0.9221277465802842,2.737947706142215,,,,,,841.1157365890442,29.001995389783858,12.627079481750911,-49.44669386202781,5.338548446000004,0.0005077480000181,5.339056194000023,ok,,,,10.0,10.0,10.0,10.0,10.0,16.783178752283415,4.096727810372983,,,130.2666939706943,11.413443563215017,False,False,False,False,False,0,small(100-500),Q2,Q1
